order_id,sale_date,delivery_date,delivery_status,product,customer_feedback,sales_region,quantity,sales_amount_cny,月份,货品交货状况,销售区域,货品,delivery_days,is_on_time,data_quality_flag
P225575,2016-10-01,2016-11-30,按时交货,货品6,质量合格,马来西亚,1.0,38.23,10,按时交货,马来西亚,货品6,60,True,正常
P225576,2016-08-30,2016-10-30,晚交货,货品3,拒货,华北,1.0,82.45,8,晚交货,华北,货品3,61,False,正常
P225586,2016-08-30,2016-10-30,按时交货,货品3,质量合格,华北,1.0,201.63,8,按时交货,华北,货品3,61,True,正常
P225589,2016-10-30,2016-12-30,晚交货,货品3,质量合格,华北,2.0,48.72,10,晚交货,华北,货品3,61,False,正常
P225592,2016-08-05,2016-11-5,按时交货,货品3,质量合格,华北,1.0,117.07,8,按时交货,华北,货品3,92,True,正常
P225600,2016-08-15,2016-11-15,按时交货,货品3,质量合格,华北,1.0,6.16,8,按时交货,华北,货品3,92,True,正常
P225621,2016-10-30,2016-12-30,晚交货,货品3,拒货,华北,1.0,33.52,10,晚交货,华北,货品3,61,False,正常
P225621,2016-10-30,2016-12-30,晚交货,货品3,拒货,华北,1.0,23.29,10,晚交货,华北,货品3,61,False,正常
P225628,2016-08-15,2016-11-15,按时交货,货品6,质量合格,马来西亚,1.0,20.99,8,按时交货,马来西亚,货品6,92,True,正常
P225643,2016-09-15,2016-12-15,按时交货,货品2,质量合格,华东,1.0,16.45,9,按时交货,华东,货品2,91,True,正常
P225697,2016-08-17,2016-11-17,按时交货,货品2,质量合格,华东,4.0,0.51,8,按时交货,华东,货品2,92,True,正常
P225697,2016-08-17,2016-11-17,按时交货,货品2,质量合格,华东,2.0,1294.64,8,按时交货,华东,货品2,92,True,正常
P225823,2016-08-15,2016-11-15,按时交货,货品6,质量合格,马来西亚,2.0,41.98,8,按时交货,马来西亚,货品6,92,True,正常
P225947,2016-10-01,2016-11-30,晚交货,货品3,质量合格,华北,1.0,18.02,10,晚交货,华北,货品3,60,False,正常
P225958,2016-08-15,2016-11-15,晚交货,货品3,质量合格,华北,1.0,20.38,8,晚交货,华北,货品3,92,False,正常
P225966,2016-08-15,2016-11-15,按时交货,货品3,质量合格,华北,1.0,4.11,8,按时交货,华北,货品3,92,True,正常
P226478,2016-09-26,2016-11-26,按时交货,货品2,拒货,华东,2.0,61.5,9,按时交货,华东,货品2,61,True,正常
P226478,2016-09-26,2016-11-26,按时交货,货品2,拒货,华东,2.0,13.94,9,按时交货,华东,货品2,61,True,正常
P226484,2016-10-01,2016-11-30,按时交货,货品6,拒货,马来西亚,5.0,45.48,10,按时交货,马来西亚,货品6,60,True,正常
P226484,2016-10-01,2016-11-30,按时交货,货品6,拒货,马来西亚,5.0,34.37,10,按时交货,马来西亚,货品6,60,True,正常
P226517,2016-08-09,2016-11-9,按时交货,货品2,返修,华东,2.0,13169.57,8,按时交货,华东,货品2,92,True,正常
P226574,2016-10-01,2016-11-30,按时交货,货品2,质量合格,华东,1.0,2322.69,10,按时交货,华东,货品2,60,True,正常
P226641,2016-10-01,2016-11-30,按时交货,货品3,质量合格,华北,1.0,959.3,10,按时交货,华北,货品3,60,True,正常
P226641,2016-10-01,2016-11-30,按时交货,货品3,质量合格,华北,1.0,959.3,10,按时交货,华北,货品3,60,True,正常
P227218,2016-09-15,2016-12-15,按时交货,货品3,质量合格,华北,25.0,154.23,9,按时交货,华北,货品3,91,True,正常
P227218,2016-09-15,2016-12-15,按时交货,货品3,质量合格,华北,1.0,6.51,9,按时交货,华北,货品3,91,True,正常
P227269,2016-10-01,2016-11-30,按时交货,货品5,返修,泰国,3.0,99.39,10,按时交货,泰国,货品5,60,True,正常
P227393,2016-10-30,2016-12-30,按时交货,货品5,返修,泰国,1.0,115.84,10,按时交货,泰国,货品5,61,True,正常
P227798,2016-09-05,2016-12-5,按时交货,货品3,质量合格,华北,3.0,975.13,9,按时交货,华北,货品3,91,True,正常
P227798,2016-09-05,2016-12-5,按时交货,货品3,质量合格,华北,3.0,156.14,9,按时交货,华北,货品3,91,True,正常
P227937,2016-10-01,2016-11-30,按时交货,货品6,质量合格,马来西亚,14.0,12.63,10,按时交货,马来西亚,货品6,60,True,正常
P227937,2016-10-01,2016-11-30,按时交货,货品6,质量合格,马来西亚,4.0,30.16,10,按时交货,马来西亚,货品6,60,True,正常
P227971,2016-09-30,2016-11-30,按时交货,货品2,返修,华东,300.0,2629.98,9,按时交货,华东,货品2,61,True,正常
P227971,2016-10-30,2016-12-30,按时交货,货品2,返修,华东,400.0,3506.64,10,按时交货,华东,货品2,61,True,正常
P228594,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,1.0,48.19,10,按时交货,华北,货品3,61,True,正常
P228598,2016-10-01,2016-11-30,按时交货,货品6,拒货,马来西亚,2.0,60.35,10,按时交货,马来西亚,货品6,60,True,正常
P228603,2016-08-20,2016-11-20,按时交货,货品3,拒货,华北,3.0,96.39,8,按时交货,华北,货品3,92,True,正常
P228606,2016-08-20,2016-11-20,按时交货,货品3,拒货,华北,3.0,96.39,8,按时交货,华北,货品3,92,True,正常
P228624,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,1.0,177.67,12,按时交货,泰国,货品5,60,True,正常
P228654,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,1.0,141.38,10,按时交货,泰国,货品5,61,True,正常
P228654,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,1.0,141.38,10,按时交货,泰国,货品5,61,True,正常
P228747,2016-10-30,2016-12-30,按时交货,货品2,拒货,华东,2.0,66.38,10,按时交货,华东,货品2,61,True,正常
P229366,2016-10-01,2016-11-30,按时交货,货品5,质量合格,泰国,4.0,183.77,10,按时交货,泰国,货品5,60,True,正常
P229367,2016-10-01,2016-11-30,按时交货,货品5,质量合格,泰国,1.0,78.3,10,按时交货,泰国,货品5,60,True,正常
P229367,2016-10-01,2016-11-30,按时交货,货品5,质量合格,泰国,1.0,78.3,10,按时交货,泰国,货品5,60,True,正常
P229408,2016-08-19,2016-11-19,按时交货,货品2,质量合格,华东,1.0,2564.22,8,按时交货,华东,货品2,92,True,正常
P229638,2016-09-15,2016-12-15,按时交货,货品6,拒货,马来西亚,1.0,59.3,9,按时交货,马来西亚,货品6,91,True,正常
P230151,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,1.0,27.74,9,按时交货,马来西亚,货品6,91,True,正常
P230159,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,1.0,903.18,10,按时交货,马来西亚,货品6,61,True,正常
P230159,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,2.0,90.32,10,按时交货,马来西亚,货品6,61,True,正常
P230172,2016-10-01,2016-11-30,按时交货,货品6,质量合格,马来西亚,1.0,15.29,10,按时交货,马来西亚,货品6,60,True,正常
P230174,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,1.0,202.9,10,按时交货,马来西亚,货品6,61,True,正常
P230189,2016-10-08,2017-1-8,晚交货,货品2,质量合格,华东,1.0,144.71,10,晚交货,华东,货品2,92,False,正常
P230289,2016-09-30,2016-11-30,按时交货,货品2,质量合格,华东,2.0,4.25,9,按时交货,华东,货品2,61,True,正常
P230289,2016-09-30,2016-11-30,按时交货,货品2,质量合格,华东,4.0,8.49,9,按时交货,华东,货品2,61,True,正常
P230950,2016-10-30,2016-12-30,按时交货,货品2,拒货,华东,2.0,66.06,10,按时交货,华东,货品2,61,True,正常
P230964,2016-10-01,2016-11-30,按时交货,货品6,拒货,马来西亚,1.0,90.08,10,按时交货,马来西亚,货品6,60,True,正常
P231032,2016-09-15,2016-12-15,按时交货,货品6,拒货,马来西亚,2.0,65.72,9,按时交货,马来西亚,货品6,91,True,正常
P231035,2016-08-12,2016-11-12,按时交货,货品2,拒货,华东,2.0,0.6,8,按时交货,华东,货品2,92,True,正常
P231035,2016-08-12,2016-11-12,按时交货,货品2,拒货,华东,1.0,0.98,8,按时交货,华东,货品2,92,True,正常
P231068,2016-09-15,2016-12-15,按时交货,货品3,质量合格,华北,8.0,9.01,9,按时交货,华北,货品3,91,True,正常
P231093,2016-10-01,2016-11-30,按时交货,货品6,拒货,马来西亚,2.0,50.04,10,按时交货,马来西亚,货品6,60,True,正常
P231093,2016-10-01,2016-11-30,按时交货,货品6,拒货,马来西亚,3.0,9.93,10,按时交货,马来西亚,货品6,60,True,正常
P231220,2016-09-30,2016-11-30,按时交货,货品5,拒货,泰国,1.0,95.39,9,按时交货,泰国,货品5,61,True,正常
P231639,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,16.0,1409.23,9,按时交货,马来西亚,货品6,91,True,正常
P231647,2016-09-15,2016-12-15,按时交货,货品6,拒货,马来西亚,1.0,89.1,9,按时交货,马来西亚,货品6,91,True,正常
P231652,2016-09-15,2016-12-15,按时交货,货品6,拒货,马来西亚,3.0,91.57,9,按时交货,马来西亚,货品6,91,True,正常
P231656,2016-09-15,2016-12-15,按时交货,货品6,拒货,马来西亚,5.0,57.96,9,按时交货,马来西亚,货品6,91,True,正常
P231735,2016-08-18,2016-11-18,按时交货,货品2,质量合格,华东,1.0,4.05,8,按时交货,华东,货品2,92,True,正常
P231744,2016-08-18,2016-11-18,按时交货,货品2,质量合格,华东,1.0,4.05,8,按时交货,华东,货品2,92,True,正常
P231762,2016-08-15,2016-11-15,按时交货,货品3,质量合格,华北,1.0,845.28,8,按时交货,华北,货品3,92,True,正常
P231768,2016-11-30,2017-1-30,按时交货,货品2,质量合格,华东,4.0,19.21,11,按时交货,华东,货品2,61,True,正常
P231775,2016-11-30,2017-1-30,按时交货,货品3,质量合格,华北,10.0,28.52,11,按时交货,华北,货品3,61,True,正常
P231775,2016-11-30,2017-1-30,按时交货,货品3,质量合格,华北,20.0,16.51,11,按时交货,华北,货品3,61,True,正常
P231780,2016-09-15,2016-12-15,按时交货,货品6,拒货,马来西亚,50.0,12.11,9,按时交货,马来西亚,货品6,91,True,正常
P231780,2016-09-15,2016-12-15,按时交货,货品6,拒货,马来西亚,15.0,61.58,9,按时交货,马来西亚,货品6,91,True,正常
P231812,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,19.53,10,按时交货,马来西亚,货品6,92,True,正常
P231832,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,2.0,21.78,9,按时交货,马来西亚,货品6,91,True,正常
P232332,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,2.0,41.24,10,按时交货,马来西亚,货品6,61,True,正常
P232347,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,1.0,43.66,10,按时交货,马来西亚,货品6,61,True,正常
P232350,2016-09-15,2016-12-15,按时交货,货品6,拒货,马来西亚,2.0,50.26,9,按时交货,马来西亚,货品6,91,True,正常
P232350,2016-09-15,2016-12-15,按时交货,货品6,拒货,马来西亚,4.0,13.3,9,按时交货,马来西亚,货品6,91,True,正常
P232351,2016-10-01,2016-11-30,按时交货,货品3,质量合格,华北,4.0,67.92,10,按时交货,华北,货品3,60,True,正常
P232351,2016-10-01,2016-11-30,按时交货,货品6,质量合格,马来西亚,1.0,67.92,10,按时交货,马来西亚,货品6,60,True,正常
P232396,2016-12-01,2017-1-31,按时交货,货品6,拒货,马来西亚,2.0,61.86,12,按时交货,马来西亚,货品6,61,True,正常
P232406,2016-12-01,2017-1-31,按时交货,货品6,拒货,马来西亚,2.0,63.15,12,按时交货,马来西亚,货品6,61,True,正常
P232443,2016-10-01,2016-11-30,按时交货,货品3,质量合格,华北,2.0,34.8,10,按时交货,华北,货品3,60,True,正常
P232488,2016-10-08,2017-1-8,晚交货,货品2,拒货,华东,2.0,74.72,10,晚交货,华东,货品2,92,False,正常
P232498,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,1.0,28.35,9,按时交货,马来西亚,货品6,91,True,正常
P232515,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,4.0,128.88,10,按时交货,泰国,货品5,61,True,正常
P232674,2016-10-01,2016-11-30,按时交货,货品5,质量合格,泰国,1.0,176.6,10,按时交货,泰国,货品5,60,True,正常
P233144,2016-10-01,2016-11-30,按时交货,货品6,质量合格,马来西亚,2.0,8.76,10,按时交货,马来西亚,货品6,60,True,正常
P233150,2016-09-15,2016-12-15,按时交货,货品5,返修,泰国,1.0,104.51,9,按时交货,泰国,货品5,91,True,正常
P233168,2016-09-15,2016-12-15,按时交货,货品3,质量合格,华北,1.0,173.83,9,按时交货,华北,货品3,91,True,正常
P233187,2016-12-01,2017-1-31,按时交货,货品2,质量合格,华东,2.0,49.72,12,按时交货,华东,货品2,61,True,正常
P233187,2016-12-01,2017-1-31,按时交货,货品2,质量合格,华东,2.0,66.29,12,按时交货,华东,货品2,61,True,正常
P233261,2016-10-30,2016-12-30,按时交货,货品2,质量合格,华东,4.0,11.08,10,按时交货,华东,货品2,61,True,正常
P233268,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,1.0,45.2,9,按时交货,马来西亚,货品6,91,True,正常
P233304,2016-09-30,2016-11-30,按时交货,货品6,质量合格,马来西亚,1.0,49.57,9,按时交货,马来西亚,货品6,61,True,正常
P233482,2016-10-08,2017-1-8,晚交货,货品3,质量合格,华北,1.0,386.28,10,晚交货,华北,货品3,92,False,正常
P233945,2016-10-08,2017-1-8,晚交货,货品2,质量合格,华东,1.0,45.13,10,晚交货,华东,货品2,92,False,正常
P233949,2016-09-30,2016-11-30,按时交货,货品2,质量合格,华东,1.0,438.15,9,按时交货,华东,货品2,61,True,正常
P233951,2016-11-30,2017-1-30,按时交货,货品1,返修,华南,9.0,3624.25,11,按时交货,华南,货品1,61,True,正常
P233951,2016-11-30,2017-1-30,按时交货,货品1,返修,西北,9.0,3624.26,11,按时交货,西北,货品1,61,True,正常
P233983,2016-11-23,2017-2-23,晚交货,货品2,质量合格,华东,1.0,1658.59,11,晚交货,华东,货品2,92,False,正常
P233983,2016-10-08,2017-1-8,晚交货,货品2,质量合格,华东,1.0,1658.59,10,晚交货,华东,货品2,92,False,正常
P234737,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,3.0,46.82,9,按时交货,马来西亚,货品6,91,True,正常
P234737,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,200.0,150.67,9,按时交货,马来西亚,货品6,91,True,正常
P234747,2016-10-30,2016-12-30,按时交货,货品6,拒货,马来西亚,5.0,77.27,10,按时交货,马来西亚,货品6,61,True,正常
P234785,2016-09-15,2016-12-15,按时交货,货品5,质量合格,泰国,3.0,47.2,9,按时交货,泰国,货品5,91,True,正常
P234785,2016-09-15,2016-12-15,按时交货,货品5,质量合格,泰国,200.0,80.37,9,按时交货,泰国,货品5,91,True,正常
P234838,2016-09-30,2016-11-30,按时交货,货品3,质量合格,华北,1.0,426.26,9,按时交货,华北,货品3,61,True,正常
P234944,2016-08-22,2016-11-22,按时交货,货品2,质量合格,华东,4.0,9.64,8,按时交货,华东,货品2,92,True,正常
P234944,2016-08-22,2016-11-22,按时交货,货品2,质量合格,华东,2.0,36.76,8,按时交货,华东,货品2,92,True,正常
P235329,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,2.0,339.89,10,按时交货,泰国,货品5,61,True,正常
P235340,2016-08-15,2016-11-15,按时交货,货品5,质量合格,泰国,10.0,193.0,8,按时交货,泰国,货品5,92,True,正常
P235364,2016-09-30,2016-11-30,按时交货,货品2,质量合格,华东,1.0,186.82,9,按时交货,华东,货品2,61,True,正常
P235376,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,5.0,20.01,10,按时交货,马来西亚,货品6,61,True,正常
P235379,2016-09-20,2016-12-20,按时交货,货品5,质量合格,泰国,1.0,183.24,9,按时交货,泰国,货品5,91,True,正常
P235435,2016-12-30,2017-2-28,按时交货,货品2,质量合格,华东,4.0,21.15,12,按时交货,华东,货品2,60,True,正常
P235435,2016-12-30,2017-2-28,按时交货,货品2,质量合格,华东,4.0,21.15,12,按时交货,华东,货品2,60,True,正常
P235439,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,2.0,60.42,10,按时交货,泰国,货品5,61,True,正常
P235439,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,4.0,120.85,10,按时交货,泰国,货品5,61,True,正常
P235661,2016-09-30,2016-11-30,晚交货,货品2,质量合格,华东,2.0,49.88,9,晚交货,华东,货品2,61,False,正常
P235735,2016-10-20,2017-1-20,按时交货,货品3,质量合格,华北,1.0,323.91,10,按时交货,华北,货品3,92,True,正常
P236122,2016-10-01,2016-11-30,按时交货,货品2,质量合格,华东,1.0,116.04,10,按时交货,华东,货品2,60,True,正常
P236136,2016-09-20,2016-12-20,按时交货,货品6,质量合格,马来西亚,1.0,1311.09,9,按时交货,马来西亚,货品6,91,True,正常
P236161,2016-10-25,2016-12-25,按时交货,货品6,拒货,马来西亚,100.0,56.68,10,按时交货,马来西亚,货品6,61,True,正常
P236192,2016-09-30,2016-11-30,按时交货,货品2,质量合格,华东,1.0,147.69,9,按时交货,华东,货品2,61,True,正常
P236216,2016-10-30,2016-12-30,按时交货,货品2,质量合格,华东,1.0,39.18,10,按时交货,华东,货品2,61,True,正常
P236271,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,1.0,392.42,10,按时交货,泰国,货品5,61,True,正常
P236317,2016-09-12,2016-12-12,按时交货,货品3,质量合格,华北,6.0,198.18,9,按时交货,华北,货品3,91,True,正常
P236361,2016-10-12,2017-1-12,按时交货,货品3,返修,华北,1.0,112.48,10,按时交货,华北,货品3,92,True,正常
P236856,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,2.0,128.9,10,按时交货,华北,货品3,61,True,正常
P236866,2016-10-01,2016-11-30,按时交货,货品5,返修,泰国,1.0,43.05,10,按时交货,泰国,货品5,60,True,正常
P236866,2016-10-01,2016-11-30,按时交货,货品5,返修,泰国,1.0,59.55,10,按时交货,泰国,货品5,60,True,正常
P236902,2016-10-30,2016-12-30,晚交货,货品4,返修,西北,1.0,707.3,10,晚交货,西北,货品4,61,False,正常
P236962,2016-10-30,2016-12-30,按时交货,货品6,拒货,马来西亚,1.0,40.86,10,按时交货,马来西亚,货品6,61,True,正常
P236962,2016-10-30,2016-12-30,按时交货,货品6,拒货,马来西亚,1.0,24.33,10,按时交货,马来西亚,货品6,61,True,正常
P236964,2016-10-30,2016-12-30,晚交货,货品4,返修,西北,1.0,203.28,10,晚交货,西北,货品4,61,False,正常
P236964,2016-10-30,2016-12-30,晚交货,货品4,返修,西北,1.0,203.28,10,晚交货,西北,货品4,61,False,正常
P237647,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,1.0,164.1,12,按时交货,泰国,货品5,60,True,正常
P237724,2016-10-30,2016-12-30,按时交货,货品5,返修,泰国,1.0,101.87,10,按时交货,泰国,货品5,61,True,正常
P237725,2016-10-30,2016-12-30,按时交货,货品5,返修,泰国,1.0,107.34,10,按时交货,泰国,货品5,61,True,正常
P237726,2016-09-13,2016-12-13,按时交货,货品6,拒货,马来西亚,1.0,58.01,9,按时交货,马来西亚,货品6,91,True,正常
P237729,2016-09-15,2016-12-15,按时交货,货品5,质量合格,泰国,5.0,125.28,9,按时交货,泰国,货品5,91,True,正常
P237732,2016-10-10,2017-1-10,按时交货,货品2,质量合格,华东,80.0,140.71,10,按时交货,华东,货品2,92,True,正常
P237736,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,1.0,38.55,10,按时交货,马来西亚,货品6,61,True,正常
P237736,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,3.0,9.64,10,按时交货,马来西亚,货品6,61,True,正常
P237746,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,1.0,14.01,10,按时交货,华北,货品3,61,True,正常
P237747,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,1.0,374.32,10,按时交货,泰国,货品5,61,True,正常
P237770,2016-11-18,2017-2-18,按时交货,货品3,质量合格,华北,1.0,213.1,11,按时交货,华北,货品3,92,True,正常
P237770,2016-11-18,2017-2-18,晚交货,货品3,质量合格,华北,1.0,23.9,11,晚交货,华北,货品3,92,False,正常
P237775,2016-09-15,2016-12-15,按时交货,货品3,拒货,华北,2.0,81.61,9,按时交货,华北,货品3,91,True,正常
P238419,2016-10-30,2016-12-30,晚交货,货品4,返修,西北,1000.0,445.37,10,晚交货,西北,货品4,61,False,正常
P238419,2016-10-30,2016-12-30,晚交货,货品4,返修,西北,10.0,2.57,10,晚交货,西北,货品4,61,False,正常
P238422,2016-10-30,2016-12-30,晚交货,货品4,返修,西北,4.0,137.72,10,晚交货,西北,货品4,61,False,正常
P238422,2016-10-30,2016-12-30,晚交货,货品4,返修,西北,500.0,373.95,10,晚交货,西北,货品4,61,False,正常
P238454,2016-09-15,2016-12-15,按时交货,货品5,质量合格,泰国,20.0,107.95,9,按时交货,泰国,货品5,91,True,正常
P238454,2016-09-15,2016-12-15,按时交货,货品5,质量合格,泰国,20.0,61.69,9,按时交货,泰国,货品5,91,True,正常
P238457,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,1.0,1015.25,10,按时交货,马来西亚,货品6,61,True,正常
P238525,2016-09-15,2016-12-15,按时交货,货品2,质量合格,华东,2.0,167.07,9,按时交货,华东,货品2,91,True,正常
P238527,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,4.0,2.71,11,按时交货,华东,货品2,92,True,正常
P238527,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,4.0,2.71,11,按时交货,华东,货品2,92,True,正常
P238559,2016-10-24,2017-1-24,按时交货,货品3,质量合格,华北,1.0,131.67,10,按时交货,华北,货品3,92,True,正常
P238570,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,100.0,200.82,10,按时交货,泰国,货品5,61,True,正常
P238570,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,100.0,116.83,10,按时交货,泰国,货品5,61,True,正常
P238587,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,1.0,366.88,10,按时交货,泰国,货品5,61,True,正常
P239185,2016-10-15,2017-1-15,按时交货,货品5,质量合格,泰国,1.0,514.41,10,按时交货,泰国,货品5,92,True,正常
P239186,2016-10-15,2017-1-15,按时交货,货品5,质量合格,泰国,1.0,302.39,10,按时交货,泰国,货品5,92,True,正常
P239191,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,27.13,10,按时交货,马来西亚,货品6,92,True,正常
P239191,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,27.13,10,按时交货,马来西亚,货品6,92,True,正常
P239233,2016-09-15,2016-12-15,按时交货,货品5,质量合格,泰国,3.0,255.99,9,按时交货,泰国,货品5,91,True,正常
P239246,2016-09-30,2016-11-30,晚交货,货品3,质量合格,华北,1.0,1229.95,9,晚交货,华北,货品3,61,False,正常
P239246,2016-09-30,2016-11-30,晚交货,货品3,质量合格,华北,1.0,1229.95,9,晚交货,华北,货品3,61,False,正常
P239258,2016-09-15,2016-12-15,按时交货,货品5,拒货,泰国,3.0,97.88,9,按时交货,泰国,货品5,91,True,正常
P239273,2016-10-30,2016-12-30,按时交货,货品3,拒货,华北,1.0,70.54,10,按时交货,华北,货品3,61,True,正常
P239427,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,1.0,45.48,10,按时交货,华北,货品3,61,True,正常
P239442,2016-08-30,2016-10-30,晚交货,货品3,质量合格,华北,1.0,29.47,8,晚交货,华北,货品3,61,False,正常
P239454,2016-08-30,2016-10-30,晚交货,货品3,质量合格,华北,2.0,174.58,8,晚交货,华北,货品3,61,False,正常
P239475,2016-08-30,2016-10-30,晚交货,货品3,质量合格,华北,1.0,152.54,8,晚交货,华北,货品3,61,False,正常
P240011,2016-10-01,2016-11-30,按时交货,货品6,拒货,马来西亚,1.0,52.57,10,按时交货,马来西亚,货品6,60,True,正常
P240011,2016-10-01,2016-11-30,按时交货,货品6,拒货,马来西亚,56.0,37.26,10,按时交货,马来西亚,货品6,60,True,正常
P240025,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,600.0,23.07,10,按时交货,泰国,货品5,61,True,正常
P240025,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,1.0,314.54,10,按时交货,泰国,货品5,61,True,正常
P240310,2016-09-30,2016-11-30,按时交货,货品2,拒货,华东,2.0,0.6,9,按时交货,华东,货品2,61,True,正常
P240310,2016-09-30,2016-11-30,按时交货,货品2,拒货,华东,1.0,2.63,9,按时交货,华东,货品2,61,True,正常
P240875,2016-09-15,2016-12-15,按时交货,货品5,质量合格,泰国,1.0,112.68,9,按时交货,泰国,货品5,91,True,正常
P240875,2016-09-15,2016-12-15,按时交货,货品5,质量合格,泰国,1.0,112.68,9,按时交货,泰国,货品5,91,True,正常
P240901,2016-10-01,2016-11-30,按时交货,货品6,质量合格,马来西亚,1.0,27.04,10,按时交货,马来西亚,货品6,60,True,正常
P240931,2016-12-30,2017-2-28,晚交货,货品4,返修,西北,1.0,746.69,12,晚交货,西北,货品4,60,False,正常
P241709,2016-10-14,2017-1-14,晚交货,货品2,质量合格,华东,2.0,465.27,10,晚交货,华东,货品2,92,False,正常
P241713,2016-09-05,2016-12-5,按时交货,货品3,质量合格,华北,1.0,116.85,9,按时交货,华北,货品3,91,True,正常
P241715,2016-09-15,2016-12-15,按时交货,货品3,质量合格,华北,1.0,116.85,9,按时交货,华北,货品3,91,True,正常
P241722,2016-09-15,2016-12-15,按时交货,货品6,拒货,马来西亚,1.0,87.12,9,按时交货,马来西亚,货品6,91,True,正常
P242616,2016-11-30,2017-1-30,按时交货,货品3,拒货,华北,2.0,10.03,11,按时交货,华北,货品3,61,True,正常
P242616,2016-11-30,2017-1-30,按时交货,货品3,拒货,华北,2.0,74.84,11,按时交货,华北,货品3,61,True,正常
P242812,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,1.0,186.55,10,按时交货,泰国,货品5,61,True,正常
P242812,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,2.0,209.61,10,按时交货,泰国,货品5,61,True,正常
P242823,2016-10-30,2016-12-30,按时交货,货品6,拒货,马来西亚,2.0,66.54,10,按时交货,马来西亚,货品6,61,True,正常
P243354,2016-09-20,2016-12-20,按时交货,货品3,质量合格,华北,350.0,65.53,9,按时交货,华北,货品3,91,True,正常
P243354,2016-09-20,2016-12-20,按时交货,货品3,质量合格,华北,350.0,65.53,9,按时交货,华北,货品3,91,True,正常
P243400,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,4.0,34.82,9,按时交货,马来西亚,货品6,91,True,正常
P243414,2016-10-15,2017-1-15,按时交货,货品5,质量合格,泰国,4.0,124.51,10,按时交货,泰国,货品5,92,True,正常
P243420,2016-09-15,2016-12-15,按时交货,货品2,拒货,华东,1.0,73.78,9,按时交货,华东,货品2,91,True,正常
P243474,2016-10-30,2016-12-30,按时交货,货品2,质量合格,华东,2.0,4.31,10,按时交货,华东,货品2,61,True,正常
P243488,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,2.0,183.84,10,按时交货,泰国,货品5,61,True,正常
P243624,2016-10-30,2016-12-30,按时交货,货品5,返修,泰国,1.0,102.41,10,按时交货,泰国,货品5,61,True,正常
P243691,2016-09-06,2016-12-6,按时交货,货品3,质量合格,华北,1.0,19.47,9,按时交货,华北,货品3,91,True,正常
P244261,2016-10-01,2016-11-30,按时交货,货品1,返修,西北,1.0,9221.69,10,按时交货,西北,货品1,60,True,正常
P244292,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,1.0,25.61,9,按时交货,马来西亚,货品6,91,True,正常
